mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__model__optimizer,param_estimator__model__numnodes,param_estimator__model__numlayer,param_estimator__model__dropout_val_in,param_estimator__model__dropout_val_h,param_estimator__model__dropout,param_estimator__model__batchnorm,param_estimator__model__activations,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.788411935170491,0.26467150897916236,0.1443023681640625,0.012562769122456702,adam,64,2,0.2,0.3,no,no,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.7662337662337663,0.8633879781420765,0.8,0.8098739147919476,0.04027286818583276,47
10.711629152297974,2.0639615362799955,0.14467446009318033,0.01387141825502538,sgd,16,1,0.0,0.3,yes,no,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.7763157894736842,0.8494623655913979,0.8187919463087249,0.8148567004579356,0.029991332296356737,35
8.256003697713217,0.7059102116967976,0.22975579897562662,0.02925851252398392,sgd,64,2,0.2,0.4,no,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7810650887573964,0.8307692307692308,0.8,0.8039447731755424,0.020482453626425534,65
6.461359024047852,0.5716568278913516,0.21752444903055826,0.008436315900921053,adam,64,3,0.0,0.3,no,yes,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.5546218487394958,0.782051282051282,0.7724137931034483,0.7030289746314088,0.10501341679337443,100
7.687478144963582,0.9395404335998245,0.14815068244934082,0.0029689486392618404,adam,32,1,0.2,0.4,yes,yes,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.8026315789473685,0.8735632183908046,0.8053691275167785,0.8271879749516504,0.03281128815995164,8
5.868735710779826,0.7540866710968802,0.1917410691579183,0.011328892625812215,adam,32,2,0.2,0.4,no,yes,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.7412587412587412,0.8023952095808383,0.8104575163398693,0.7847038223931495,0.030896132483432006,87
11.73318886756897,0.6159581872590588,0.12988670667012533,0.006832568412332134,sgd,64,1,0.2,0.4,yes,no,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'relu'}",0.7894736842105263,0.8539325842696629,0.7671232876712328,0.8035098520504741,0.03680329695106076,67
5.807211796442668,0.423340388316729,0.1441803773244222,0.002337246749676611,sgd,16,1,0.0,0.4,no,yes,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.7612903225806451,0.8494623655913979,0.8211920529801324,0.8106482470507252,0.03676008863591293,42
10.28088116645813,2.1125551537456637,0.19529827435811362,0.017857819166344532,adam,16,2,0.2,0.4,yes,yes,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.8026315789473685,0.8098159509202454,0.8053691275167785,0.8059388857947974,0.002960548207420734,61
4.8609170118967695,0.516003123630464,0.12446045875549316,0.003387365612175246,adam,64,1,0.2,0.3,no,no,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.7808219178082192,0.8,0.8133333333333334,0.7980517503805175,0.013344032181628832,76
7.7662467161814375,0.9416545269580472,0.7666114171346029,0.8695226524948625,sgd,16,1,0.0,0.4,yes,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7777777777777778,0.8143712574850299,0.7814569536423841,0.7912019963017306,0.01645185058680088,85
12.410738229751587,0.48695177779977533,0.15302395820617676,0.007784590136174853,sgd,64,3,0.2,0.3,yes,no,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'relu'}",0.7777777777777778,0.8791208791208791,0.8104575163398693,0.8224520577461755,0.04223353971367796,18
7.567256768544515,0.5694342078521275,0.15808320045471191,0.01037967142182895,adam,64,1,0.2,0.3,yes,yes,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.8026315789473685,0.875,0.8187919463087249,0.8321411750853644,0.031015571606437062,3
8.058345715204874,0.7223282072400358,0.17082881927490234,0.013477631297113149,sgd,64,1,0.2,0.5,yes,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7755102040816326,0.8620689655172413,0.7814569536423841,0.8063453744137528,0.03947725008732813,58
7.437264283498128,0.9551430678559426,0.15106733640034994,0.004080799039350743,sgd,16,1,0.0,0.5,yes,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7832167832167832,0.8323699421965318,0.7733333333333333,0.7963066862488829,0.02581781642663194,80
8.815794706344604,1.6010954486801818,0.1514433224995931,0.00276215058061121,sgd,16,3,0.0,0.3,yes,no,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.7702702702702703,0.8426966292134831,0.8289473684210527,0.8139714226349354,0.03140704360048681,37
6.513794978459676,1.3718096193194247,0.15378220876057944,0.009833531508962377,adam,16,2,0.2,0.5,yes,no,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.8053691275167785,0.7928994082840237,0.8266666666666667,0.808311734155823,0.013941571768017023,52
4.609687884648641,0.5046414623149644,0.14721282323201498,0.009586789270070692,adam,64,3,0.2,0.4,no,no,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.7643312101910829,0.7861271676300579,0.8258064516129032,0.7920882764780147,0.025448673062862123,84
11.359285990397135,2.1667077772017613,0.256777286529541,0.03892740678675458,sgd,64,3,0.2,0.4,yes,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.783625730994152,0.8783068783068783,0.8079470198675497,0.82329320972286,0.04014771949870432,17
11.22516417503357,2.148035869479177,0.16204301516215006,0.004663064111072748,sgd,64,3,0.2,0.5,no,no,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'relu'}",0.7564102564102564,0.8092485549132948,0.8235294117647058,0.7963960743627524,0.028869071640774263,78
7.163371006647746,0.8037156380289214,0.17448115348815918,0.014646508954535757,sgd,64,1,0.2,0.3,yes,yes,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.7898089171974523,0.8586956521739131,0.8311688311688312,0.8265578001800655,0.02831126712122231,11
8.403257528940836,0.2166673453967251,0.2385702927907308,0.006090951054223237,adam,16,3,0.0,0.5,no,yes,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7431693989071039,0.7650273224043715,0.7916666666666666,0.7666211293260473,0.019830975945279272,96
5.972633123397827,0.6490513249391399,0.13682357470194498,0.004301184790241279,adam,64,1,0.2,0.4,no,no,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'relu'}",0.7586206896551724,0.7790697674418605,0.8027210884353742,0.7801371818441357,0.018019726658541815,91
12.217859824498495,1.535557395446531,0.21216225624084473,0.014502430857599046,sgd,32,2,0.2,0.5,yes,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7924528301886793,0.8756756756756757,0.7947019867549668,0.820943497539774,0.03871238534749985,24
11.359828472137451,0.6922825699370445,0.2553894519805908,0.008191530408284568,adam,32,3,0.0,0.3,yes,yes,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7852760736196319,0.8465608465608465,0.7866666666666666,0.8061678622823817,0.028567794471465537,60
9.599471966425577,2.01377920887169,0.22379843393961588,0.023420923136480826,adam,16,2,0.2,0.3,yes,yes,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.8,0.8045977011494253,0.8333333333333334,0.8126436781609195,0.014749713835187861,39
8.814292112986246,0.21294467226686736,0.20328688621520996,0.00878844467726317,sgd,32,2,0.0,0.5,no,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7647058823529411,0.8465608465608465,0.7757575757575758,0.7956747682237878,0.03626366140892255,82
7.918656508127849,0.6369141892521571,0.16138497988382974,0.001986838502811094,sgd,32,1,0.2,0.3,no,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7682926829268293,0.8633879781420765,0.8181818181818182,0.816620826416908,0.03883817979331113,31
6.7153332233428955,1.0445710586123924,0.15296157201131186,0.005981420307175749,adam,16,2,0.2,0.3,yes,no,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.8053691275167785,0.7928994082840237,0.8211920529801324,0.8064868629269782,0.011577433086554572,57
7.211801528930664,0.9818911650712638,0.22814297676086426,0.01704850090327899,sgd,64,2,0.0,0.4,no,yes,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.7712418300653595,0.8587570621468926,0.8181818181818182,0.8160602367980235,0.03575942572476241,33
5.05135448773702,0.3480424410089184,0.162704865137736,0.01488610140042729,adam,64,2,0.2,0.4,no,no,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.7662337662337663,0.8633879781420765,0.8,0.8098739147919476,0.04027286818583276,47
11.225306828816732,1.7547227882314955,0.17464232444763184,0.018000249626578615,sgd,64,3,0.0,0.5,no,no,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'relu'}",0.7564102564102564,0.8092485549132948,0.8235294117647058,0.7963960743627524,0.028869071640774263,78
5.413528124491374,0.6395222983980798,0.16506155331929526,0.01437013242931387,adam,64,3,0.0,0.4,no,no,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'relu'}",0.738255033557047,0.7719298245614035,0.8026315789473685,0.770938812355273,0.02629095507321297,94
7.657350460688273,0.478536041153303,0.20399045944213867,0.005478118409855812,adam,16,2,0.0,0.5,yes,yes,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.8051948051948052,0.8432432432432433,0.8157894736842105,0.821409174040753,0.0160334376341954,20
6.687789996465047,0.5779503880073941,0.17378815015157065,0.019843252265506938,sgd,32,1,0.2,0.5,no,yes,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.8072289156626506,0.8494623655913979,0.8235294117647058,0.8267402310062515,0.017390573948213237,9
7.870401382446289,0.39960102553138405,0.16182208061218262,0.004070832985505515,sgd,16,1,0.2,0.5,no,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7567567567567568,0.8651685393258427,0.8051948051948052,0.8090400337591349,0.04434236489698192,49
14.398844401041666,0.635630205370563,0.25573205947875977,0.011211094368397241,sgd,16,3,0.2,0.4,yes,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.8258064516129032,0.8121212121212121,0.7755102040816326,0.804479289271916,0.0212324808969286,63
8.063567956288656,0.2592492088627642,0.19524908065795898,0.002453705615126362,adam,64,2,0.2,0.3,no,yes,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.8026315789473685,0.8602150537634409,0.7866666666666666,0.8165044331258254,0.031587796941506624,32
7.298524220784505,0.44512750579605165,0.23996233940124512,0.010743755258332524,adam,32,3,0.0,0.3,yes,yes,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.8079470198675497,0.8663101604278075,0.8133333333333334,0.8291968378762302,0.026335047956427243,5
10.438109238942465,3.7123165624643093,0.24297801653544107,0.014669939361098045,adam,16,3,0.2,0.4,yes,yes,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.7770700636942676,0.7954545454545454,0.8148148148148148,0.7957798079878758,0.015410946457517435,81
12.948793570200602,0.5240082708479759,0.1325411001841227,0.0028113480321897218,sgd,16,1,0.2,0.5,no,no,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'relu'}",0.7651006711409396,0.8524590163934426,0.8211920529801324,0.8129172468381715,0.036140692059682095,38
8.10336939493815,0.3000874463635307,0.15994771321614584,0.012102746198235507,sgd,16,1,0.0,0.3,no,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7567567567567568,0.8651685393258427,0.8051948051948052,0.8090400337591349,0.04434236489698192,49
5.254128694534302,0.5137689352931185,0.13198161125183105,0.0010429303468763307,adam,32,2,0.0,0.3,no,no,relu,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'relu'}",0.7724137931034483,0.8586956521739131,0.8133333333333334,0.8148142595368982,0.03523998352231162,36
8.455097834269205,2.037147402747294,0.18964314460754395,0.007777268146223065,sgd,32,2,0.0,0.4,yes,yes,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.7924528301886793,0.8342245989304813,0.8311688311688312,0.819282086762664,0.01901212219239449,26
7.463737567265828,1.3057909545305857,0.15419387817382812,0.00592201972692455,sgd,16,1,0.2,0.3,yes,yes,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.8,0.8791208791208791,0.8211920529801324,0.8334376440336705,0.033441433914662,2
7.677276849746704,1.5233808868494179,0.18370366096496582,0.003616816430158159,sgd,16,2,0.2,0.3,no,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7624309392265194,0.8306010928961749,0.8051948051948052,0.7994089457724999,0.0281294577477908,75
8.630788087844849,1.0267950800558812,0.22203906377156576,0.009958792216573857,sgd,16,3,0.2,0.3,no,yes,relu,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.3, 'estimator__model__dropout': 'no', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'relu'}",0.7283950617283951,0.7333333333333333,0.76,0.7405761316872428,0.013881921739791294,98
9.581170161565145,2.6496757928141865,0.13478827476501465,0.0025566397497847767,sgd,32,2,0.0,0.5,yes,no,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 32, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.7875,0.8111111111111111,0.8366013071895425,0.8117374727668846,0.020050417096631228,40
7.69295334815979,0.9757343582736844,0.18622096379597983,0.027660811425825733,adam,64,1,0.2,0.4,yes,yes,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 64, 'estimator__model__numlayer': 1, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'yes', 'estimator__model__activations': 'tanh'}",0.8187919463087249,0.875,0.8133333333333334,0.8357084265473528,0.027872566227892248,1
11.296260197957357,1.5237857754237245,0.1479175885518392,0.020769745532023782,sgd,16,2,0.0,0.5,yes,no,tanh,"{'estimator__model__optimizer': 'sgd', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 2, 'estimator__model__dropout_val_in': 0, 'estimator__model__dropout_val_h': 0.5, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.8,0.8306010928961749,0.8211920529801324,0.8172643819587692,0.01279782979907462,30
9.692630608876547,4.749014948716785,0.1641231377919515,0.02356727716201534,adam,16,3,0.2,0.4,yes,no,tanh,"{'estimator__model__optimizer': 'adam', 'estimator__model__numnodes': 16, 'estimator__model__numlayer': 3, 'estimator__model__dropout_val_in': 0.2, 'estimator__model__dropout_val_h': 0.4, 'estimator__model__dropout': 'yes', 'estimator__model__batchnorm': 'no', 'estimator__model__activations': 'tanh'}",0.8104575163398693,0.7931034482758621,0.802547770700637,0.8020362451054561,0.007093995743746604,71
